0000733,2.73
0000735,2.24
0000736,1.38
0000737,1.02
0000741,2.01
0000742,2.23
0000743,2.76
0000744,3.20
0000755,1.05
0000786,2.25
0000787,1.96
0000788,1.71
0000789,1.66
0000790,2.39
0000820,46.79
0000870,1.14
0000871,1.14
0000872,1.14
0000874,1.11
0000875,1.08
0000876,1.08
0000877,1.08
0000878,1.06
0000879,1.08
0000947,0.95
0000996,1.33
0000997,1.55
0001077,1.11
0001078,1.11
0001079,1.12
0001080,1.12
0001093,1.71
0001094,1.71
0001095,1.71
0001096,1.24
0001097,1.24
0001099,1.47
0001100,1.38
0001101,1.48
0001102,1.36
0001138,1.85
0001394,1.09
0001475,0.77
0001476,0.80
0001477,0.80
0001478,0.93
0001479,0.95
0001480,0.99
0001481,1.11
0001482,1.11
0001483,1.12
0001484,0.80
0001485,0.95
0001486,1.12
0001493,3.58
0001494,4.08
0001500,0.97
0001501,0.97
0001502,0.96
0001504,1.24
0001505,0.95
0001510,1.18
0001511,1.18
0001512,1.24
0001514,1.16
0001520,1.24
0001521,1.25
0001523,2.00
0001524,3.05
0001525,3.59
0001530,1.29
0001531,1.31
0001532,1.31
0001535,1.31
0001537,2.29
0001553,1.61
0001554,1.24
0001559,1.09
0001560,1.61
0001561,1.47
0001580,1.27
0001581,1.80
0001582,2.04
0001605,1.77
0001607,1.97
0001608,2.01
0001609,2.34
0001611,2.38
0001620,0.97
0001626,5.32
0001627,5.23
0001628,6.21
0001629,6.12
0001630,9.76
0001638,1.87
0001648,3.67
0001649,3.59
0001650,3.67
0001651,3.02
0001652,5.03
0001653,5.88
0001663,1.53
0001664,3.53
0001665,3.53
0001679,2.34
0001680,1.11
0001701,1.14
0001703,1.04
0001788,4.37
0001792,5.78
0001793,6.79
0001795,7.65
0001802,6.68
0001803,7.51
0001816,1.83
0001817,1.78
0001818,1.97
0001819,1.63
0001820,1.93
0001821,2.24
0001823,1.62
0001824,1.93
0001850,0.96
0001853,0.99
0001854,1.44
0001855,1.40
0001856,1.62
0001857,2.53
0001858,1.44
0001859,1.63
0001860,1.81
0001861,1.33
0001862,1.47
0001863,1.72
0001864,1.80
0001865,1.58
0001866,1.82
0001867,2.12
0001869,2.54
0001900,1.18
0001902,1.16
0001905,1.20
0001907,1.21
0001908,1.14
0001909,0.91
0001910,1.23
0001911,1.24
0001912,1.25
0001913,1.25
0001960,1.61
0001961,1.61
0001962,1.61
0001963,1.96
0001964,1.96
0001965,1.96
0001966,2.93
0001967,2.93
0001968,2.93
0001972,2.11
0001973,2.53
0001974,3.51
0001975,2.11
0001976,2.53
0001977,3.51
0002166,1.33
0002188,2.06
0002208,7.06
0002212,1.15
0002216,1.81
0002217,33.94
0002218,1.21
0002219,1.52
0002220,1.66
0002221,1.21
0002222,1.45
0002223,1.54
0002224,1.15
0002225,1.31
0002226,1.33
0002232,1.92
0002233,1.87
0002234,2.55
0002235,3.54
0002236,4.07
0002237,3.49
0002238,1.20
0002240,1.39
0002241,1.76
0002242,2.15
0002243,2.02
0002301,1.23
0002302,1.45
0002306,1.27
0002307,1.54
0002309,2.25
0002310,2.45
0002311,2.97
0002312,1.74
0002313,1.71
0002314,1.81
0002315,1.91
0002316,2.00
0002328,1.87
0002338,1.16
0002400,0.44
0002401,0.37
0002402,0.43
0002500,0.44
0002501,0.37
0002502,0.44
0002503,0.44
0002504,0.37
0002505,0.44
0002560,1.80
0002561,1.28
0002562,1.52
0002563,1.63
0002564,2.79
0002565,1.40
0002566,1.97
0002567,2.31
0002569,1.48
0002570,2.25
0002571,2.63
0002572,2.85
0002573,4.34
0002574,5.14
0002675,1.09
0002676,1.09
0002678,1.11
0002679,1.40
0002680,1.40
0002682,1.35
0002683,1.53
0002684,1.53
0002720,1.28
0002721,1.61
0002722,1.68
0002725,2.24
0002729,1.09
0002730,1.40
0002731,1.53
0002732,4.78
0002738,1.27
0002740,1.72
0002741,1.20
0002742,1.20
0002743,2.23
0002744,1.42
0002745,1.44
0002746,2.67
0002747,1.59
0002748,1.62
0002749,3.13
0002750,1.76
0002752,2.11
0002753,2.38
0002754,3.00
0002755,2.51
0002756,2.94
0002760,1.04
0002761,1.04
0002762,1.02
0002763,1.27
0002764,1.27
0002765,1.28
0002766,1.39
0002767,1.40
0002768,1.42
0002769,1.58
0002770,1.58
0002771,1.59
0002772,1.01
0002773,1.01
0002774,1.01
0002775,1.25
0002776,1.25
0002777,1.57
0002778,1.57
0002779,1.25
0002780,1.57
0002781,1.38
0002782,1.39
0002783,1.39
0002784,1.55
0002785,1.55
0002786,1.57
0002787,0.86
0002788,1.00
0002789,1.15
0002790,1.20
0002791,0.82
0002792,0.99
0002793,1.20
0002794,1.14
0002798,1.04
0002799,1.25
0002800,1.39
0002801,1.58
0002802,1.01
0002803,1.25
0002804,1.57
0002805,1.38
0002818,0.96
0002819,0.96
0002820,2.34
0002821,2.76
0002822,2.34
0002823,2.93
0002824,2.82
0002825,3.48
0002826,2.87
0002827,3.74
0002828,3.06
0002829,4.11
0002830,3.22
0002831,4.32
0002836,1.19
0002837,1.19
0002838,1.35
0002842,1.14
0002843,1.24
0002844,1.23
0002848,1.09
0002849,1.08
0002850,0.80
0002851,1.15
0002852,1.33
0002853,0.83
0002854,1.29
0002855,1.12
0002856,1.27
0002857,0.83
0002860,0.86
0002861,1.15
0002862,1.20
0002863,1.20
0002864,0.82
0002865,1.14
0002866,1.02
0002867,1.01
0002868,1.48
0002893,1.29
0002894,1.62
0002896,1.35
0002897,1.62
0002898,1.06
0002901,1.08
0002902,1.11
0002905,1.55
0002906,1.54
0002909,1.78
0002910,1.81
0002913,1.08
0002914,1.11
0002917,1.38
0002918,1.39
0002919,1.39
0002920,1.77
0002921,1.78
0002923,1.58
0002924,1.57
0002925,1.34
0002926,1.31
0002927,1.78
0002929,0.86
0002930,0.86
0002931,1.15
0002932,1.19
0002933,1.20
0002934,1.14
0002935,0.86
0002936,1.15
0002937,1.19
0002938,1.19
0002939,1.15
0002940,1.12
0002941,1.12
0002942,1.34
0002943,1.34
0002944,1.09
0003018,1.45
0004444,0.16
0004445,0.16
0004449,0.19
0004456,0.14
0004462,0.14
0004468,0.14
0004474,0.14
0004478,0.25
0004483,0.38
0004484,0.38
0004485,0.38
0004811,36.46
0004812,36.46
0004813,36.46
0004814,37.72
0004815,37.72
0004816,37.72
0004817,43.01
0004818,43.01
0004819,43.01
0004820,45.07
0004821,45.07
0004822,45.07
0004823,36.46
0004824,36.46
0004825,36.46
0004826,37.72
0004827,37.72
0004828,37.72
0004829,43.01
0004830,43.01
0004831,43.01
0004832,45.07
0004833,45.07
0004834,45.07
0004835,36.95
0004836,36.95
0004837,36.95
0004838,38.20
0004839,38.20
0004840,38.20
0004841,43.49
0004842,43.49
0004843,43.49
0004844,45.56
0004845,45.56
0004846,45.56
0004847,36.95
0004848,36.95
0004849,36.95
0004850,38.20
0004851,38.20
0004852,38.20
0004853,43.49
0004854,43.49
0004855,43.49
0004856,45.56
0004857,45.56
0004858,45.56
0004859,24.77
0004860,24.77
0004861,24.77
0004862,26.06
0004863,26.06
0004864,26.06
0004865,31.58
0004866,31.58
0004867,31.58
0004868,33.72
0004869,33.72
0004870,33.72
0004871,24.77
0004872,24.77
0004873,24.77
0004874,26.06
0004875,26.06
0004876,26.06
0004877,31.58
0004878,31.58
0004879,31.58
0004880,33.72
0004881,33.72
0004882,33.72
0004883,25.26
0004884,25.26
0004885,25.26
0004886,26.56
0004887,26.56
0004888,26.56
0004889,32.07
0004890,32.07
0004891,32.07
0004892,34.21
0004893,34.21
0004894,34.21
0004895,25.26
0004896,25.26
0004897,25.26
0004898,26.56
0004899,26.56
0004900,26.56
0004901,32.07
0004902,32.07
0004903,32.07
0004904,34.21
0004905,34.21
0004906,34.21
0004919,5.85
0004920,6.18
0004923,43.94
0004924,43.94
0004925,43.59
0004926,43.59
0004927,44.94
0004928,44.94
0004929,46.09
0004930,46.09
0004931,43.94
0004932,43.94
0004933,43.59
0004934,43.59
0004935,44.94
0004936,44.94
0004937,46.09
0004938,46.09
0004939,43.94
0004940,43.94
0004941,43.59
0004942,43.59
0004943,44.94
0004944,44.94
0004945,46.09
0004946,46.09
0004947,43.94
0004948,43.94
0004949,43.59
0004950,43.59
0004951,44.94
0004952,44.94
0004953,46.09
0004954,46.09
0005270,3.07
0005271,3.07
0005272,3.07
0005273,3.31
0005274,3.31
0005275,3.31
0005276,3.74
0005277,3.74
0005278,3.74
0005279,3.84
0005280,3.84
0005281,3.84
0005282,4.02
0005283,9.13
0005284,9.13
0005285,9.86
0005286,9.86
0005370,3.07
0005371,3.07
0005372,3.07
0005373,3.31
0005374,3.31
0005375,3.31
0005376,3.74
0005377,3.74
0005378,3.74
0005379,3.84
0005380,3.84
0005381,3.84
0005382,4.02
0005383,9.13
0005384,9.13
0005385,9.86
0005386,9.86
0005422,20.76
0005423,20.76
0005424,26.01
0005425,26.01
0005426,36.32
0005427,36.32
0005428,20.76
0005429,20.76
0005430,26.01
0005431,26.01
0005432,36.32
0005433,36.32
0005438,25.71
0007338,0.63
0007339,0.39
0007351,0.46
0007352,0.46
0007360,0.46
0007361,1.09
0008072,0.39
0008100,0.37
0008120,0.43
0009718,0.77
0009749,0.81
0009753,0.76
0009754,0.87
0009873,0.76
0009891,0.81
0009893,0.81
0010970,10.76
0010980,11.06
0010984,23.19
0019650,2.51
0019651,2.51
0019652,2.51
0019653,2.51
0020227,9.23
0020228,12.09
0020229,13.87
0020232,4.89
0020233,4.89
0020240,22.43
0020241,22.43
0020242,32.81
0020290,7.66
0020291,7.66
0020294,8.24
0020301,7.85
0020305,7.85
0020307,8.43
0020326,4.59
0020333,75.36
0020334,75.36
0020369,6.91
0020375,7.36
0020409,5.56
0020457,4.80
0020484,8.71
0020554,4.06
0020595,17.89
0020671,13.44
0020678,3.36
0020685,3.84
0020686,3.59
0020687,3.36
0020688,3.48
0020690,3.48
0020692,3.87
0020693,4.63
0020694,3.48
0020712,4.73
0020713,4.24
0020714,5.29
0020715,5.44
0020716,6.12
0020717,5.12
0020718,4.73
0020719,5.12
0020720,5.75
0020724,5.11
0020725,5.52
0020739,5.74
0020740,6.22
0020741,6.38
0020742,6.84
0020743,7.02
0020744,7.91
0020773,18.96
0020805,8.79
0020807,6.25
0020808,8.79
0020809,8.79
0020816,3.77
0020817,4.24
0020818,7.42
0020819,5.61
0020826,8.92
0020837,2.39
0020838,3.09
0020839,3.46
0020841,3.25
0020842,3.83
0020843,4.35
0020844,5.23
0020846,2.85
0020847,3.24
0020848,3.77
0020849,4.24
0020909,217.34
0020910,241.95
0020913,94.45
0020914,94.06
0020915,513.60
0020916,513.60
0020946,2.57
0020947,2.57
0020948,2.57
0020949,2.57
0020950,2.63
0020951,2.63
0020952,2.63
0020953,2.63
0020954,2.63
0020955,2.63
0020956,2.63
0020957,2.63
0020963,17.53
0020964,18.48
0020965,17.53
0020966,18.48
0021021,0.15
0021022,0.15
0021037,15.21
0021132,2.54
0021270,0.58
0021271,0.58
0021272,0.58
0021273,0.58
0021321,0.23
0021344,1.72
0021351,2.12
0021529,0.57
0021530,0.57
0021531,0.57
0021532,0.57
0021533,0.57
0021534,0.57
0021536,0.75
0021538,0.75
0021540,0.75
0021542,0.75
0021563,0.66
0021565,0.66
0021567,0.66
0021602,7.60
0021619,0.43
0021629,4.02
0021642,1.21
0021713,0.68
0021714,0.68
0021715,0.68
0021716,0.68
0021717,0.68
0021718,0.68
0021719,0.68
0021720,0.68
0021722,0.54
0021723,0.54
0021746,0.80
0021816,0.47
0021817,0.82
0021835,1.04
0021836,0.58
0021837,0.58
0021838,0.62
0021859,0.62
0021862,1.18
0021871,0.77
0022076,4.18
0022077,8.41
0022078,12.59
0022079,0.96
0022080,1.88
0022081,2.00
0022082,0.28
0022111,0.66
0022112,0.62
0022113,0.62
0022117,1.68
0022241,0.15
0022242,0.15
0022246,0.15
0022256,0.27
0022261,2.57
0022264,2.57
0022276,0.20
0022289,0.29
0022338,1.36
0022393,0.34
0022395,0.34
0022585,0.34
0022587,4.07
0022588,4.13
0022589,4.71
0022590,6.66
0022591,4.65
0022592,2.81
0022593,3.63
0022594,5.21
0022595,0.83
0022596,7.22
0022597,8.26
0022598,7.95
0022599,13.35
0022600,9.29
0022601,5.63
0022602,7.24
0022603,10.43
0022604,1.67
0022605,12.20
0022606,12.39
0022607,14.16
0022608,20.01
0022609,13.96
0022610,8.43
0022611,10.87
0022612,15.64
0022613,2.49
0022614,0.58
0022615,1.57
0022616,2.62
0022617,3.84
0022618,1.16
0022619,3.13
0022620,5.22
0022621,7.65
0022622,1.20
0022623,4.69
0022624,7.84
0022625,11.49
0022626,0.48
0022627,4.54
0022628,0.83
0022629,0.83
0022630,9.05
0022631,1.62
0022632,1.54
0022633,13.60
0022634,2.05
0022635,0.37
0022636,0.28
0022637,0.28
0022638,0.18
0022639,0.42
0022640,0.28
0022641,0.18
0022642,0.28
0022643,0.56
0022644,0.56
0022645,0.24
0022646,2.00
0022647,27.02
0022648,0.27
0022649,0.42
0022650,0.42
0022718,0.67
0022730,1.47
0022835,0.49
0022836,0.87
0022837,0.48
0022844,0.39
0022845,0.39
0022846,0.39
0022847,0.39
0022906,0.58
0023100,3.81
0023103,0.86
0023126,1.25
0023132,0.47
0023133,0.47
0023135,0.47
0023136,0.47
0023137,0.47
0023138,0.47
0023139,0.47
0023164,0.97
0023195,0.58
0023196,0.58
0023201,0.58
0023202,0.58
0023205,1.04
0023206,1.04
0023297,2.02
0023298,1.95
0023301,3.68
0023302,3.68
0023455,0.52
23456,0.52
23480,0.47
23481,0.47
23484,0.47
23485,0.47
23486,0.47
23488,0.47
23493,0.40
23576,1.04
23577,1.04
23578,1.04
23579,1.04
23584,3.68
23597,0.80
23603,0.38
23604,0.49
23606,0.80
23710,0.58
23714,0.47
23716,0.47
23720,0.58
23721,0.58
23722,0.54
23724,0.47
23725,0.58
23729,0.52
23730,0.58
23731,0.52
23732,0.58
23733,0.52
23734,0.56
23735,0.52
23737,0.47
23738,0.47
23739,0.47
23740,0.47
23741,0.58
23743,0.58
23744,0.47
23745,0.49
23746,0.47
23751,0.48
23752,0.57
23753,1.01
23754,0.39
23756,0.44
23765,0.49
23766,0.49
23767,0.49
23768,0.49
23769,0.58
23770,0.58
23771,0.47
23772,0.47
23773,0.47
23774,0.47
23775,0.58
23776,0.47
23777,0.47
23778,0.47
23779,0.47
23780,0.47
23781,0.58
23787,122.78
23790,183.39
23795,107.96
23840,0.49
23841,0.49
23842,0.47
23843,0.47
23844,0.47
23845,0.47
23846,0.52
23847,0.52
23849,0.39
23850,0.47
23851,3.92
23852,3.94
23854,210.09
23878,1.48
23970,2.76
23972,6.44
23973,2.76
24000,34.67
24019,0.38
24422,2.45
24425,0.56
24426,0.59
24430,0.63
24431,0.67
24432,0.11
24433,0.13
24442,0.59
24445,0.95
24471,1.33
24902,1.35
24944,1.04
24946,1.04
24947,1.04
24989,0.92
24991,0.92
24992,0.92
24995,1.71
24997,1.55
24999,1.55
25000,1.55
25001,1.74
25003,1.74
25004,1.74
25012,2.85
25015,22.44
25016,5.40
25046,2.69
25047,2.86
25048,4.75
25268,1.21
25411,1.04
25412,1.15
25632,0.82
25633,0.89
25634,0.96
25635,1.01
25636,1.05
25656,0.82
25657,0.89
25658,0.96
25659,1.01
25660,1.05
25664,1.01
25682,1.43
25698,0.52
25699,0.59
25706,2.60
25710,1.55
25716,1.73
25804,0.83
25805,0.96
25881,0.56
25882,0.58
25883,0.65
25885,0.56
25886,0.58
25887,0.65
25889,0.56
25890,0.58
25891,0.65
25899,0.53
25900,0.42
25901,0.43
25902,0.46
25903,0.53
25904,0.68
25905,0.73
25906,0.76
25907,0.77
25908,0.68
25909,0.73
25910,0.76
25911,0.77
25912,0.68
25913,0.73
25914,0.76
25915,0.77
25918,0.62
25919,0.65
25920,0.58
25921,0.59
25922,0.62
25923,0.65
25924,0.58
25925,0.59
25926,0.62
25927,0.65
25950,0.62
25951,0.65
26036,2.16
26037,2.16
26038,2.26
26039,2.26
26197,7.46
26199,7.53
26243,7.65
26303,1.29
26312,7.32
26331,1.35
26332,1.83
26333,1.31
26334,2.29
26335,1.29
26336,1.18
26337,1.59
26340,6.02
26348,13.35
26408,1.53
26412,14.01
26419,1.80
26420,5.54
26421,17.02
26422,17.02
26499,351.59
26514,1.85
26519,1.95
26523,160.48
26524,177.15
26532,1.66
26533,1.66
26534,1.78
26535,1.78
26536,2.25
26537,2.33
26542,1.78
26543,1.78
26544,1.88
26545,1.88
26546,1.01
26547,1.01
26548,1.19
26549,1.19
26565,1.02
26566,1.02
26567,1.19
26568,1.19
26569,2.24
26570,2.24
26574,120.44
26585,0.97
26586,14.40
26590,1.28
26591,1.38
26596,1.19
26597,175.39
26598,120.54
26599,113.54
26611,1.48
26612,1.28
26613,1.28
26614,1.35
26615,1.49
26616,1.52
26617,1.52
26618,1.58
26619,1.71
26622,5.22
26623,5.22
26625,5.22
26627,1.88
26628,0.72
26629,0.73
26630,3.67
26631,3.67
26632,1.19
26633,1.64
26634,3.36
26641,5.41
26643,3.24
26645,5.41
26646,2.05
26647,2.85
26648,3.03
26649,3.17
26650,1.72
26652,3.46
26654,8.57
26655,8.57
26656,8.57
26657,8.57
26659,8.57
26660,8.57
26662,2.59
26665,2.74
26666,1.77
26668,0.73
26669,0.95
26670,0.72
26671,0.93
26672,0.73
26673,0.95
26674,0.72
26675,0.73
26676,1.33
26677,1.36
26678,1.45
26679,3.09
26682,1.19
26683,1.91
26685,1.43
26686,1.19
26687,1.43
26689,1.19
26694,2.55
26695,1.43
26696,1.63
26697,6.76
26701,5.02
26708,7.64
26712,7.64
26715,9.62
26726,4.13
26727,6.19
26728,9.75
26764,2.31
26765,2.31
26766,2.31
26767,2.38
26768,2.49
26780,1.77
26781,1.77
26783,1.77
26784,1.98
26785,1.98
26786,1.98
26787,1.98
26813,3.74
26814,3.74
26817,5.57
26824,6.57
26836,4.67
26844,1.12
26845,1.19
26851,2.48
26852,3.28
26853,2.48
26854,3.29
26855,3.09
26856,2.17
26857,2.31
26873,5.13
26874,5.14
26876,8.23
26885,1.14
26886,1.14
26887,1.14
26889,1.14
26890,1.14
26891,1.14
26892,1.14
26893,1.14
26894,1.14
26896,1.14
26897,1.14
26900,1.33
26901,1.59
26902,6.69
26903,6.69
26904,6.69
26911,4.80
26920,0.65
26924,0.82
26931,0.67
26933,0.67
26934,0.85
26935,1.62
26939,0.68
26940,0.86
26946,1.61
26947,1.61
26948,0.68
26949,0.66
26950,0.66
26951,0.86
26952,0.86
26954,0.68
26956,0.89
26958,99.63
26959,101.01
26960,7.62
26961,0.82
26962,0.86
26963,0.86
26971,1.64
26972,0.65
26973,0.67
26974,1.61
26975,1.61
26976,0.68
26977,1.02
26980,202.24
26981,287.23
26982,122.97
26983,84.69
26988,7.62
26989,7.61
26990,80.03
26992,7.62
26997,397.96
26998,3.01
26999,2.16
27007,2.14
27013,3.75
27034,2.26
27035,2.26
27048,1.04
27049,1.15
27050,1.04
27051,1.15
27052,1.04
27053,0.72
27054,1.87
27063,7.03
27064,7.03
27065,7.03
27081,11.35
27082,11.35
27083,11.35
27084,14.12
27085,14.12
27086,14.12
27087,11.01
27088,11.01
27089,11.01
27100,4.83
27101,4.78
27102,4.78
27103,7.46
27104,7.46
27105,7.46
27107,9.34
27108,9.34
27117,18.15
27118,18.15
27119,18.15
27127,1.44
27128,5.08
27130,1.54
27136,2.41
27137,2.23
27142,3.91
27143,3.45
27144,79.42
27145,145.36
27147,3.45
27148,4.78
27149,4.78
27152,145.69
27154,1.18
27155,1.38
27156,1.18
27157,1.47
27158,1.66
27159,1.47
27160,1.08
27161,1.27
27162,1.08
27163,1.47
27164,1.57
27170,2.15
27171,2.15
27172,2.45
27173,2.31
27174,2.31
27175,1.28
27177,1.61
27178,6.61
27180,0.80
27181,0.99
27182,0.80
27183,0.80
27184,0.99
27186,5.54
27190,184.63
27210,3.91
27211,4.79
27213,4.79
27220,3.82
27236,0.81
27237,1.02
27238,0.81
27239,1.02
27240,0.81
27241,4.74
27242,1.24
27243,1.15
27244,0.91
27245,1.12
27246,0.91
27247,1.12
27248,0.91
27250,2.04
27254,4.32
27255,1.02
27256,1.21
27257,1.02
27258,1.21
27259,1.02
27280,0.89
27281,1.09
27282,0.89
27283,1.09
27284,0.89
27285,1.01
27286,1.19
27287,1.01
27288,1.19
27289,1.01
27292,2.05
27294,4.45
27306,4.54
27309,"2,052.79"
27310,1.33
27312,1.33
27313,9.17
27314,9.17
27315,7.27
27316,7.37
27317,7.37
27318,4.84
27319,4.84
27321,0.33
27322,0.33
27323,0.33
27324,0.33
27325,0.33
27326,1.08
27327,1.27
27328,1.23
27329,1.44
27330,2.23
27331,2.41
27332,1.06
27333,1.24
27334,1.16
27336,0.80
27337,0.99
27338,0.89
27340,1.23
27341,1.23
27350,11.72
27352,11.72
27356,17.72
27359,22.39
27370,2.26
27371,2.26
27374,2.96
27375,2.96
27376,4.40
27377,4.40
27389,8.53
27390,8.53
27396,2.26
27397,2.96
27398,4.40
27399,1.08
27427,0.72
27428,0.72
27429,0.89
27430,0.89
27431,2.45
27432,0.73
27433,0.73
27434,0.73
27435,0.73
27436,0.92
27437,0.92
27438,2.55
27439,2.55
27440,1.08
27441,1.27
27442,1.08
27443,1.27
27444,1.08
27445,0.73
27446,0.92
27447,0.97
27448,0.97
27449,1.18
27450,1.18
27451,1.39
27452,1.39
27454,1.45
27455,0.97
27456,0.97
27457,1.18
27458,1.18
27459,3.73
27460,3.67
27461,0.72
27462,1.61
27463,1.62
27464,2.26
27465,2.26
27466,0.97
27467,1.53
27468,1.62
27469,2.26
27471,2.54
27472,0.73
27473,0.73
27474,2.05
27475,2.05
27476,3.75
27477,4.34
27479,2.16
27482,1.71
27484,1.81
27488,2.05
27489,6.13
27490,6.13
27491,6.13
27492,6.13
27494,2.06
27496,2.06
27502,2.11
27504,3.19
27506,3.19
27510,2.72
27512,2.83
27513,2.83
27514,0.65
27515,0.67
27516,1.63
27517,0.68
27518,0.68
27519,1.63
27520,1.63
27522,0.57
27523,0.57
27525,0.57
27526,0.57
27528,0.57
27529,0.57
27531,0.57
27532,0.57
27534,0.57
27535,0.66
27537,0.57
27538,0.57
27540,0.57
27541,0.57
27543,3.12
27544,2.57
27545,2.57
27546,2.49
27547,6.03
27548,2.00
27549,1.92
27554,3.51
27555,4.02
27556,4.02
27557,2.76
27558,3.53
27559,4.02
27560,4.02
27561,8.34
27636,7.32
27644,1.42
27645,1.42
27647,1.49
27648,1.34
27649,1.34
27650,1.44
27651,1.44
27652,1.77
27653,1.77
27654,1.88
27655,1.88
27664,1.62
27665,1.62
27680,1.02
27681,1.42
27715,6.93
27716,6.93
27717,6.93
27718,8.72
27719,8.72
27720,8.72
27780,4.52
27781,4.52
27782,4.52
27783,9.92
27784,9.94
27785,9.92
27786,13.56
27787,13.56
27788,13.56
27801,0.85
27802,0.85
27803,2.23
27804,2.23
27805,2.87
27806,2.87
27807,4.27
27808,4.27
27811,0.93
27812,0.93
27816,2.00
27821,2.00
27840,2.04
27844,2.44
27845,2.44
27851,0.77
27852,0.77
27854,0.78
27855,0.78
27857,0.82
27858,0.82
27860,0.83
27861,0.83
27866,2.01
27867,0.93
27868,0.95
27869,1.43
27870,0.82
27871,0.85
27872,1.68
27873,0.89
27874,0.89
27875,1.72
27876,1.72
27877,2.33
27878,2.59
27879,2.59
27880,2.59
27881,2.49
27882,2.49
27883,2.88
27884,3.20
27885,3.20
27886,4.01
27887,8.75
27888,7.75
27889,8.75
27890,12.05
27891,10.49
27892,12.05
27893,13.87
27894,12.07
27895,12.07
27901,4.78
27902,4.78
27903,4.78
27904,4.02
27905,4.02
27906,4.02
27925,3.32
27926,3.32
27928,3.32
27929,3.32
27931,5.32
27932,5.32
27933,5.32
27934,5.32
27936,5.32
27950,3.92
27952,3.92
27954,3.92
27965,1.74
27966,1.53
27967,1.74
27968,1.53
27969,1.53
27970,3.17
27972,3.17
27973,3.26
27974,3.31
27975,3.41
27976,3.31
27977,3.41
27978,5.25
27980,5.25
27981,5.33
27982,5.56
27984,5.56
27985,5.71
27986,5.94
27987,5.94
28000,5.89
28002,5.89
28003,5.98
28004,6.21
28006,6.21
28007,6.36
28008,6.56
28009,6.56
28010,3.17
28011,3.26
28027,4.16
28198,1.95
28199,2.04
28200,2.97
28201,3.09
28202,2.88
28203,2.88
28204,6.46
28205,6.46
28206,2.82
28207,2.82
28208,2.82
28209,2.83
28210,2.83
28211,2.83
28212,4.27
28213,4.27
28214,4.88
28215,4.88
28216,4.01
28217,4.01
28218,4.01
28219,3.93
28220,3.93
28221,3.93
28222,3.02
28223,3.48
28224,2.88
28225,2.88
28226,6.46
28227,6.46
28228,2.82
28229,1.63
28230,1.63
28231,1.63
28232,2.15
28233,2.15
28234,2.15
28235,3.45
28236,3.45
28237,3.45
28238,2.81
28239,2.88
28240,2.49
28241,2.58
28244,2.12
28245,2.20
28264,1.28
28265,1.42
28266,1.81
28267,1.92
28269,3.48
28270,4.96
28271,6.41
28274,2.07
28275,2.07
28276,2.07
28277,2.66
28278,2.66
28279,2.66
28280,4.02
28281,4.02
28282,4.02
28283,2.09
28284,2.09
28285,2.09
28286,2.79
28287,2.79
28288,2.79
28289,4.26
28290,4.26
28291,4.26
28308,2.58
28309,3.12
28324,0.76
28325,0.77
28334,0.99
28335,0.99
28336,0.99
28337,0.99
28338,1.16
28339,0.99
